read_id	reason
ILLUMINA-075005_0053_FC:3:1:19256:1104#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:19340:1095#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:19786:1097#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:1782:1114#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:2557:1116#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:2837:1115#0/1	extension_failed
ILLUMINA-075005_0053_FC:3:1:2857:1116#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:2955:1108#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:3184:1116#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:3277:1115#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:3963:1107#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:3981:1113#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:4159:1106#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:4241:1111#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:4280:1110#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:4626:1113#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:4650:1114#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:4757:1118#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:4879:1113#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:4961:1108#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:5187:1106#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:5630:1110#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:6186:1110#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:6204:1110#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:6396:1117#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:6475:1109#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:6832:1107#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:6892:1114#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:7001:1109#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:7083:1110#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:8385:1113#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:8745:1115#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:8876:1112#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:8941:1107#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:9001:1107#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:9075:1106#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:9297:1115#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:9431:1117#0/1	extension_failed
ILLUMINA-075005_0053_FC:3:1:9854:1107#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:10114:1116#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:10152:1117#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:10227:1117#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:10344:1106#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:10384:1110#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:10444:1107#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:10508:1114#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:10555:1109#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:10736:1112#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:11156:1110#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:11228:1110#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:11360:1115#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:11627:1112#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:11814:1112#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:11953:1108#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:12661:1113#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:12818:1111#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:12901:1114#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:13341:1109#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:13502:1117#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:13703:1116#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:13776:1108#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:13794:1111#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:13939:1115#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:13962:1108#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:14013:1115#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:14168:1108#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:14210:1110#0/1	extension_failed
ILLUMINA-075005_0053_FC:3:1:14240:1113#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:14786:1115#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:14912:1106#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:15046:1109#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:15075:1112#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:15129:1113#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:15858:1110#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:16916:1109#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:17062:1109#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:17348:1111#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:18484:1117#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:18912:1108#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:19288:1117#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:19674:1110#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:1436:1128#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:1567:1120#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:1664:1126#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:1859:1126#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:2203:1124#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:2394:1128#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:2913:1129#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:3084:1118#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:3232:1121#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:3626:1127#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:3687:1128#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:4196:1126#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:4315:1124#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:4347:1121#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:4473:1128#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:4505:1126#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:4860:1125#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:5188:1127#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:5252:1123#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:5417:1126#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:6006:1128#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:6101:1123#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:6230:1126#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:6253:1129#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:6317:1122#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:6488:1124#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:6759:1127#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:7321:1120#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:7451:1121#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:7549:1119#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:7588:1120#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:7756:1127#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:8153:1120#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:8184:1119#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:8511:1121#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:8528:1120#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:8564:1123#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:8964:1118#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:8981:1126#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:10329:1129#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:10354:1121#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:10688:1127#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:10774:1120#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:10936:1120#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:11003:1118#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:11202:1123#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:11424:1118#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:11648:1129#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:11769:1127#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:12345:1122#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:12491:1128#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:12629:1123#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:13214:1122#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:13235:1119#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:14057:1118#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:14095:1126#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:14322:1124#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:14354:1118#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:14617:1118#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:15151:1120#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:15395:1124#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:15811:1122#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:16103:1129#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:16351:1121#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:16388:1128#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:16471:1127#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:17219:1122#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:17261:1123#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:17817:1128#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:17838:1119#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:18107:1123#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:18749:1128#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:19368:1122#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:19497:1121#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:1226:1139#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:1816:1132#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:2371:1130#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:2580:1138#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:2601:1133#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:2734:1134#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:2981:1130#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:3006:1131#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:3259:1134#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:3930:1134#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:4219:1138#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:4887:1132#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:5404:1139#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:5581:1137#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:5648:1135#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:5678:1138#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:5789:1133#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:5891:1134#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:6358:1130#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:6507:1139#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:6912:1133#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:7036:1133#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:7368:1132#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:7583:1139#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:7637:1135#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:7675:1130#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:7866:1134#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:7946:1132#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:8115:1138#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:8308:1141#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:8421:1140#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:8580:1134#0/1	extension_failed
ILLUMINA-075005_0053_FC:3:1:8927:1131#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:8948:1137#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:9138:1139#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:9225:1132#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:9257:1136#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:9278:1134#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:9380:1135#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:10079:1130#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:10138:1139#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:10181:1137#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:10254:1140#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:10310:1138#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:10391:1140#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:11153:1137#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:11184:1132#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:11597:1136#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:11805:1131#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:11901:1140#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:11925:1139#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:12001:1134#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:12781:1140#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:12859:1135#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:12880:1130#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:12904:1139#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:12925:1130#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:13112:1130#0/1	extension_failed
ILLUMINA-075005_0053_FC:3:1:13644:1133#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:13848:1134#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:14141:1139#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:14214:1137#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:14367:1141#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:14412:1139#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:14838:1131#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:14954:1137#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:15116:1133#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:15265:1140#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:15477:1133#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:15621:1139#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:16133:1133#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:16492:1132#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:16596:1130#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:16709:1134#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:16807:1131#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:16982:1131#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:17478:1139#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:18145:1133#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:18664:1133#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:18773:1137#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:18817:1134#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:18904:1135#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:19451:1140#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:19605:1139#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:19649:1140#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:19770:1133#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:1297:1141#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:1657:1150#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:1788:1151#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:2411:1145#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:2457:1146#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:2491:1142#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:2950:1149#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:3464:1146#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:3660:1153#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:3762:1145#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:4059:1145#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:4098:1144#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:4533:1144#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:4584:1145#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:4992:1148#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:5067:1148#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:5119:1149#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:5719:1152#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:5810:1145#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:6176:1149#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:6431:1148#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:6454:1149#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:6552:1142#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:6705:1152#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:7422:1146#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:7493:1148#0/1	extension_failed
ILLUMINA-075005_0053_FC:3:1:7924:1147#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:8075:1142#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:8131:1150#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:8156:1149#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:8232:1149#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:8473:1153#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:8682:1146#0/1	extension_failed
ILLUMINA-075005_0053_FC:3:1:9126:1152#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:9206:1152#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:9240:1147#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:9638:1147#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:9752:1150#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:9825:1150#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:10062:1152#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:10587:1151#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:10667:1144#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:10998:1148#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:11223:1144#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:11658:1147#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:11808:1150#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:12026:1151#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:12341:1152#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:12558:1148#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:12595:1146#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:12646:1153#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:13053:1150#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:13108:1152#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:13174:1152#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:13310:1145#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:13451:1143#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:13580:1151#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:13741:1142#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:13828:1150#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:13983:1143#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:15054:1145#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:15149:1142#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:15446:1142#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:15857:1148#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:16344:1141#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:16834:1152#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:17078:1146#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:17108:1148#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:17410:1147#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:17764:1150#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:18164:1148#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:18255:1148#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:18919:1144#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:19716:1142#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:19798:1145#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:1289:1159#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:2290:1153#0/1	extension_failed
ILLUMINA-075005_0053_FC:3:1:2560:1159#0/1	extension_failed
ILLUMINA-075005_0053_FC:3:1:3481:1161#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:3806:1160#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:3844:1159#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:3887:1158#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:4075:1161#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:4112:1157#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:4512:1158#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:4818:1154#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:5397:1161#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:5450:1158#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:5571:1157#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:5628:1159#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:5751:1157#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:6324:1162#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:6673:1161#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:6783:1155#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:6925:1154#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:7035:1159#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:7101:1164#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:7478:1162#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:7625:1162#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:7657:1159#0/1	no_exact_seed_match
ILLUMINA-075005_0053_FC:3:1:7708:1158#0/1	no_exact_seed_match
